year,Groups,Y,lpop,lavg_pay,id,D,region_2,region_3,region_4
2006,Never treated,5.45958551414416,9.62357521734871,10.2995418508901,19129,0,1,0,0
2007,Never treated,5.4971682252932,9.62555777152703,10.3402252039484,19129,0,1,0,0
2001,Never treated,5.22035582507832,9.28266103355581,10.0424665798176,19131,0,1,0,0
2002,Never treated,5.27811465923052,9.29348595306285,10.0888046183099,19131,0,1,0,0
2003,Never treated,5.26785815906333,9.29357797054624,10.1079374614031,19131,0,1,0,0
2004,Never treated,5.18738580584075,9.30036387462377,10.1572379004432,19131,0,1,0,0
2005,Never treated,5.27811465923052,9.28702359674714,10.1899438740621,19131,0,1,0,0
2006,Never treated,5.25749537202778,9.28554060453912,10.2523823091559,19131,0,1,0,0
2007,Never treated,5.31811999384422,9.28600427589717,10.3242024558512,19131,0,1,0,0
2001,Never treated,5.62401750618734,9.19664704484418,9.93343462890408,19133,0,1,0,0
2002,Never treated,5.43372200355424,9.18635500922567,9.96218089887535,19133,0,1,0,0
2003,Never treated,5.20948615284142,9.19095365817599,9.97483099260426,19133,0,1,0,0
2004,Never treated,5.18178355029209,9.17512761622044,10.0075772610605,19133,0,1,0,0
2005,Never treated,5.00394630594546,9.14388000527591,10.0794975667163,19133,0,1,0,0
2006,Never treated,4.98360662170834,9.1248914101437,10.118235963062,19133,0,1,0,0
2007,Never treated,4.84418708645859,9.11855397634547,10.1510895426827,19133,0,1,0,0
2001,Never treated,5.05624580534831,8.97802993283716,10.2706275463226,19135,0,1,0,0
2002,Never treated,4.91265488573605,8.96251983294953,10.2732218506885,19135,0,1,0,0
2003,Never treated,4.82028156560504,8.96916013317582,10.3338078616425,19135,0,1,0,0
2004,Never treated,4.71849887129509,8.9680140012452,10.1662748044549,19135,0,1,0,0
2005,Never treated,4.68213122712422,8.95260537589235,10.1656210211415,19135,0,1,0,0
2006,Never treated,4.56434819146784,8.94167630536016,10.2828824329111,19135,0,1,0,0
2007,Never treated,4.67282883446191,8.93181623730917,10.4920516929036,19135,0,1,0,0
2001,Never treated,5.66642668811243,9.35305447417536,10.0212261427604,19137,0,1,0,0
2002,Never treated,5.35185813347607,9.33829373628664,10.0663714154376,19137,0,1,0,0
2003,Never treated,5.37527840768417,9.33600338997184,10.0857674417953,19137,0,1,0,0
2004,Never treated,5.44673737166631,9.33344256911017,10.1611484658759,19137,0,1,0,0
2005,Never treated,5.37989735354046,9.32286516281803,10.1867096942658,19137,0,1,0,0
2006,Never treated,5.4510384535657,9.3180281773931,10.2332588162751,19137,0,1,0,0
2007,Never treated,5.4553211153577,9.30008966411979,10.2674359804414,19137,0,1,0,0
2001,Never treated,6.89162589705225,10.6439953044559,10.3672844598723,19139,0,1,0,0
2002,Never treated,6.75576892198425,10.6473278474116,10.4087074937813,19139,0,1,0,0
2003,Never treated,6.72262979485545,10.6486814935568,10.4423465438148,19139,0,1,0,0
2004,Never treated,6.66568371778241,10.6539125842475,10.4888546259195,19139,0,1,0,0
2005,Never treated,6.5875500148248,10.646115135187,10.5201045991061,19139,0,1,0,0
2006,Never treated,6.73578001424233,10.6499385051184,10.5433130671637,19139,0,1,0,0
2007,Never treated,6.7900972355139,10.6562235245077,10.6022936909478,19139,0,1,0,0
2001,Never treated,6.24027584517077,9.61032381651511,9.9327550502167,19141,0,1,0,0
2002,Never treated,6.16331480403464,9.59954058761831,9.96246375763643,19141,0,1,0,0
2003,Never treated,6.08904487544685,9.59396878547517,9.98044859367226,19141,0,1,0,0
2004,Never treated,6.00141487796115,9.57692604202343,10.031528902417,19141,0,1,0,0
2005,Never treated,6.0330862217988,9.56584463093058,10.063009495553,19141,0,1,0,0
2006,Never treated,6.05208916892442,9.55986984775404,10.1137484780193,19141,0,1,0,0
2007,Never treated,5.88610403145016,9.5493807367031,10.1644662421534,19141,0,1,0,0
2001,Never treated,4.92725368515721,8.846209127361,9.99888863729938,19143,0,1,0,0
2002,Never treated,4.93447393313069,8.83127373772255,10.0230024210373,19143,0,1,0,0
2003,Never treated,4.8283137373023,8.82511897034506,10.0640746171841,19143,0,1,0,0
2004,Never treated,4.76217393479776,8.82202732268558,10.1233457128588,19143,0,1,0,0
2005,Never treated,4.82028156560504,8.80026465131034,10.1577420988754,19143,0,1,0,0
2006,Never treated,4.77912349311153,8.79194198845612,10.1843338139786,19143,0,1,0,0
2007,Never treated,4.75359019110636,8.77090474429687,10.215850042382,19143,0,1,0,0
2001,Never treated,6.06378520868761,9.73477299914839,10.0586520040375,19145,0,1,0,0
2002,Never treated,5.90536184805457,9.71166096572787,10.0804196120456,19145,0,1,0,0
2003,Never treated,5.86078622346587,9.70290018693528,10.1043036919662,19145,0,1,0,0
2004,Never treated,5.92157841964382,9.69498627795879,10.1897185727206,19145,0,1,0,0
2005,Never treated,5.95842469302978,9.68153079670148,10.1996584923838,19145,0,1,0,0
2006,Never treated,5.99645208861902,9.6832148763136,10.2193925839316,19145,0,1,0,0
2007,Never treated,6.01126717440416,9.67489166421018,10.2774619935529,19145,0,1,0,0
2001,Never treated,5.54126354515843,9.21483027724904,9.96354730896379,19147,0,1,0,0
2002,Never treated,5.41610040220442,9.19948162864131,10.0101422304047,19147,0,1,0,0
2003,Never treated,5.4553211153577,9.18409906077096,10.0356555161135,19147,0,1,0,0
2004,Never treated,5.32300997913841,9.18502256399189,10.0885137817372,19147,0,1,0,0
2005,Never treated,5.33271879326537,9.1689974084418,10.1367794349022,19147,0,1,0,0
2006,Never treated,5.32300997913841,9.15429898109256,10.1515188193581,19147,0,1,0,0
2007,Never treated,5.41610040220442,9.15059036757041,10.1839939412388,19147,0,1,0,0
2001,Never treated,6.58340922215876,10.1210958123517,10.1926809823118,19149,0,1,0,0
2002,Never treated,6.47850964220857,10.113302673639,10.2740851253152,19149,0,1,0,0
2003,Never treated,6.49072353450251,10.1171866450223,10.2783559866668,19149,0,1,0,0
2004,Never treated,6.37331978957701,10.1251900660539,10.3349452409185,19149,0,1,0,0
2005,Never treated,6.34738920965601,10.1102577897324,10.3868391993014,19149,0,1,0,0
2006,Never treated,6.40191719672719,10.1058159641364,10.4055650225444,19149,0,1,0,0
2007,Never treated,6.361302477573,10.0983550784986,10.4402732779717,19149,0,1,0,0
2001,Never treated,5.26785815906333,9.04970202601337,9.96458265189594,19151,0,1,0,0
2002,Never treated,5.25749537202778,9.03503415007613,10.0076223172681,19151,0,1,0,0
2003,Never treated,5.06890420222023,9.01954299670119,10.0579239058405,19151,0,1,0,0
2004,Never treated,5.01727983681492,8.9967757954423,10.0600211053509,19151,0,1,0,0
2005,Never treated,4.969813299576,8.96380024285558,10.1049579281688,19151,0,1,0,0
2006,Never treated,5.03043792139244,8.9470256559727,10.1469042086899,19151,0,1,0,0
2007,Never treated,5.04985600724954,8.93774393694244,10.2014416862585,19151,0,1,0,0
2001,Never treated,9.3439092638976,12.8483711696786,10.4615020591046,19153,0,1,0,0
2002,Never treated,9.29145942326097,12.8602398839492,10.5006193046624,19153,0,1,0,0
2003,Never treated,9.19136140537838,12.8709257986836,10.5437348857352,19153,0,1,0,0
2004,Never treated,9.12565356380899,12.884184865388,10.5875183044498,19153,0,1,0,0
2005,Never treated,9.12956406194889,12.9079069832376,10.6214005137413,19153,0,1,0,0
2006,Never treated,9.14729407025855,12.9241294882943,10.6593982423317,19153,0,1,0,0
2007,Never treated,9.1557785839835,12.9391037807886,10.691785809335,19153,0,1,0,0
2001,Never treated,7.61775957660851,11.3826800960227,10.1570827113062,19155,0,1,0,0
2002,Never treated,7.56268124672188,11.3870220480811,10.184560331648,19155,0,1,0,0
2003,Never treated,7.42177579364465,11.3905996263919,10.2187726324139,19155,0,1,0,0
2004,Never treated,7.37148929521428,11.3987260006452,10.2682348273657,19155,0,1,0,0
2005,Never treated,7.36581283720947,11.3970655788757,10.3173836861221,19155,0,1,0,0
2006,Never treated,7.40731771046942,11.3995775794789,10.4164309322731,19155,0,1,0,0
2007,Never treated,7.41034709782102,11.4027980501247,10.3871783338948,19155,0,1,0,0
2001,Never treated,6.49072353450251,9.84691720104773,10.2042585895296,19157,0,1,0,0
2002,Never treated,6.38350663488401,9.84479855618745,10.2208861817758,19157,0,1,0,0
2003,Never treated,6.3456363608286,9.85077219486413,10.2982960804558,19157,0,1,0,0
2004,Never treated,6.09582456243222,9.85214162518454,10.353352247941,19157,0,1,0,0
2005,Never treated,6.06378520868761,9.83424464979397,10.3762062426661,19157,0,1,0,0
2006,Never treated,6.1463292576689,9.83467323653577,10.4189723056828,19157,0,1,0,0
2007,Never treated,6.15485809401642,9.83424464979397,10.4275057700881,19157,0,1,0,0
2001,Never treated,4.80402104473326,8.59877317840866,9.9713330994312,19159,0,1,0,0
2002,Never treated,4.66343909411207,8.58260632996447,9.9150207883498,19159,0,1,0,0
2003,Never treated,4.64439089914137,8.58429093494873,9.96955615250583,19159,0,1,0,0
2004,Never treated,4.53259949315326,8.5855992240803,10.0229136820187,19159,0,1,0,0
2005,Never treated,4.33073334028633,8.55602921520144,10.0837236028391,19159,0,1,0,0
2006,Never treated,4.27666611901606,8.54519738782584,10.1869356744558,19159,0,1,0,0
2007,Never treated,4.36944785246702,8.52931937121408,10.1538181636943,19159,0,1,0,0
2001,Never treated,5.64897423816121,9.38848655735966,10.2111928161934,19081,0,1,0,0
2002,Never treated,5.45958551414416,9.3789010135201,10.2894639840604,19081,0,1,0,0
2003,Never treated,5.59471137960184,9.38235903577424,10.2859910490069,19081,0,1,0,0
2004,Never treated,5.44241771052179,9.37543099184177,10.3478848706461,19081,0,1,0,0
2005,Never treated,5.4380793089232,9.3615151997733,10.3181766551718,19081,0,1,0,0
2006,Never treated,5.31320597904179,9.35409433562088,10.4037172370887,19081,0,1,0,0
2007,Never treated,5.23110861685459,9.33344256911017,10.4432795700947,19081,0,1,0,0
2001,Never treated,8.37008432637803,11.9749662245527,10.3033369218587,19163,0,1,0,0
2002,Never treated,8.28702502516506,11.9770870627323,10.3212434847285,19163,0,1,0,0
2003,Never treated,8.23137604557397,11.9794982154765,10.3437082919346,19163,0,1,0,0
2004,Never treated,8.15450017515194,11.983710039199,10.3809011599569,19163,0,1,0,0
2005,Never treated,8.14148104145742,11.9842906668551,10.4125015362729,19163,0,1,0,0
2006,Never treated,8.20220843643645,11.9921118037906,10.4450848349689,19163,0,1,0,0
2007,Never treated,8.22790983759748,11.9974420203849,10.4829899978505,19163,0,1,0,0
2001,Never treated,5.94017125272043,9.47439551379681,9.95887495461569,19165,0,1,0,0
2002,Never treated,5.89989735358249,9.46086560003161,10.0101871711952,19165,0,1,0,0
2003,Never treated,5.82894561761021,9.45712232185579,10.0331991590578,19165,0,1,0,0
2004,Never treated,5.65599181081985,9.45493225449626,10.0799167836252,19165,0,1,0,0
2005,Never treated,5.63121178182137,9.42794863179171,10.1185989321531,19165,0,1,0,0
2006,Never treated,5.73657229747919,9.41776096282516,10.1505819780061,19165,0,1,0,0
2007,Never treated,5.75574221358691,9.4164598322846,10.1920442423986,19165,0,1,0,0
2001,Never treated,6.99025650049388,10.3699536822017,10.0494476379797,19167,0,1,0,0
2002,Never treated,6.93925394604151,10.3744594628464,10.0920396590807,19167,0,1,0,0
2003,Never treated,6.88448665204278,10.374709189709,10.1335669948515,19167,0,1,0,0
2004,Never treated,6.86171134048073,10.3776699386033,10.1650437983368,19167,0,1,0,0
2005,Never treated,6.95177216439891,10.3712699667092,10.1983562393023,19167,0,1,0,0
2006,Never treated,6.96979066990159,10.3771718996214,10.2426347796066,19167,0,1,0,0
2007,Never treated,6.90575327631146,10.3740222907185,10.2932974210337,19167,0,1,0,0
2001,Never treated,7.5207764150628,11.2843295766443,10.2908226337718,19169,0,1,0,0
2002,Never treated,7.48099216286952,11.2988531453434,10.3220334001828,19169,0,1,0,0
2003,Never treated,7.33432935030054,11.2930141842367,10.3662462505327,19169,0,1,0,0
2004,Never treated,7.34213173058472,11.292764959946,10.3947939088557,19169,0,1,0,0
2005,Never treated,7.2902928824466,11.3157176556797,10.4308457569365,19169,0,1,0,0
2006,Never treated,7.3178761986265,11.3326617892857,10.4725160445097,19169,0,1,0,0
2007,Never treated,7.35819375273303,11.3531322291568,10.5197806862359,19169,0,1,0,0
2001,Never treated,5.8111409929767,9.79957043911635,10.0464617214872,19171,0,1,0,0
2002,Never treated,5.7037824746562,9.79395166546782,10.0699337601718,19171,0,1,0,0
2003,Never treated,5.52942908751142,9.79138211875182,10.0955944100649,19171,0,1,0,0
2004,Never treated,5.4380793089232,9.79400745191731,10.1310214521516,19171,0,1,0,0
2005,Never treated,5.4510384535657,9.79439786994842,10.1642351262477,19171,0,1,0,0
2006,Never treated,5.35658627467201,9.78852553406645,10.2165449313191,19171,0,1,0,0
2007,Never treated,5.37527840768417,9.77962356531374,10.2502636642956,19171,0,1,0,0
2001,Never treated,4.87519732320115,8.83506493503108,9.88908432222538,19173,0,1,0,0
2002,Never treated,4.58496747867057,8.82951909478078,9.90633349898605,19173,0,1,0,0
2003,Never treated,4.58496747867057,8.81936971001847,9.94841311588912,19173,0,1,0,0
2004,Never treated,4.51085950651685,8.80387476353443,10.0389358567112,19173,0,1,0,0
2005,Never treated,4.43081679884331,8.78706764521805,10.0808803160933,19173,0,1,0,0
2006,Never treated,4.35670882668959,8.78140190768238,10.131260372234,19173,0,1,0,0
2007,Never treated,4.17438726989564,8.76795190976342,10.1602206068439,19173,0,1,0,0
2001,Never treated,5.8171111599632,9.41254625207551,10.0308688218632,19175,0,1,0,0
2002,Never treated,5.6970934865054,9.4054136126953,10.0795394963165,19175,0,1,0,0
2003,Never treated,5.62401750618734,9.3886539073726,10.0915840687728,19175,0,1,0,0
2004,Never treated,5.49306144334055,9.39141114686849,10.1481577343946,19175,0,1,0,0
2005,Never treated,5.33753807970132,9.38932302750462,10.1573542764932,19175,0,1,0,0
2006,Never treated,5.41610040220442,9.39756654810359,10.2090586578236,19175,0,1,0,0
2007,Never treated,5.50125821054473,9.39690292302739,10.2418865032796,19175,0,1,0,0
2001,Never treated,4.69134788222914,8.95454448838672,9.99551963798262,19177,0,1,0,0
2002,Never treated,4.57471097850338,8.96264794774056,10.0317488324801,19177,0,1,0,0
2003,Never treated,4.63472898822964,8.95519002452689,10.0821357039638,19177,0,1,0,0
2004,Never treated,4.49980967033027,8.95402775927046,10.1455313633508,19177,0,1,0,0
2005,Never treated,4.56434819146784,8.94010521312812,10.1531561827897,19177,0,1,0,0
2006,Never treated,4.49980967033027,8.9441588309704,10.2078054786393,19177,0,1,0,0
2007,Never treated,4.52178857704904,8.94585385712759,10.2773931917365,19177,0,1,0,0
2001,Never treated,6.72383244082121,10.4922182161756,10.1505819780061,19179,0,1,0,0
2002,Never treated,6.66185474054531,10.4896339841018,10.1698438382732,19179,0,1,0,0
2003,Never treated,6.59167373200866,10.4877959530619,10.2018869883291,19179,0,1,0,0
2004,Never treated,6.46302945692067,10.4855076225439,10.287490657345,19179,0,1,0,0
2005,Never treated,6.45833828334479,10.4861499999208,10.3198266571962,19179,0,1,0,0
2006,Never treated,6.52502965784346,10.4834100423814,10.3489102817014,19179,0,1,0,0
2007,Never treated,6.5191472879404,10.4728839256599,10.3611338940306,19179,0,1,0,0
2001,Never treated,6.55961523749324,10.6239337022839,10.0792459521884,19181,0,1,0,0
2002,Never treated,6.51174532964473,10.6320983973716,10.1229041674427,19181,0,1,0,0
2003,Never treated,6.41345895716736,10.6492271832152,10.1648898159674,19181,0,1,0,0
2004,Never treated,6.361302477573,10.6548800560363,10.2051095117216,19181,0,1,0,0
2005,Never treated,6.32256523992728,10.6689088819661,10.2248461513473,19181,0,1,0,0
2006,Never treated,6.34212141872115,10.685057613446,10.2536513448592,19181,0,1,0,0
2007,Never treated,6.3578422665081,10.698559352818,10.2888179782239,19181,0,1,0,0
2001,Never treated,6.20859002609663,9.95494083412504,10.0152972275881,19183,0,1,0,0
2002,Never treated,6.17378610390194,9.95930061735534,10.0470249675323,19183,0,1,0,0
2003,Never treated,6.09582456243222,9.96359439326825,10.0969550947403,19183,0,1,0,0
2004,Never treated,5.92692602597041,9.96796357172049,10.1054891800969,19183,0,1,0,0
2005,Never treated,5.88887795833288,9.95570042398306,10.1482360276027,19183,0,1,0,0
2006,Never treated,5.97888576490112,9.95996239946411,10.1595241471524,19183,0,1,0,0
2007,Never treated,6.12468339089421,9.95948974265141,10.1872369019602,19183,0,1,0,0
2001,Never treated,4.43081679884331,8.80432511256254,9.90633349898605,19185,0,1,0,0
2002,Never treated,4.27666611901606,8.8034242116007,9.92235837328638,19185,0,1,0,0
2003,Never treated,4.24849524204936,8.80252249828442,9.95513078568797,19185,0,1,0,0
2004,Never treated,3.93182563272433,8.79497643168877,9.99163578306282,19185,0,1,0,0
2005,Never treated,4.02535169073515,8.76997321185875,10.0159676636201,19185,0,1,0,0
2006,Never treated,4.06044301054642,8.75998249497728,10.0644152166424,19185,0,1,0,0
2007,Never treated,4.4188406077966,8.74560285240295,10.105775121971,19185,0,1,0,0
2001,Never treated,6.90274273715859,10.5996053165409,10.2118174832111,19187,0,1,0,0
2002,Never treated,6.81673588059497,10.592350569157,10.2642690530177,19187,0,1,0,0
2003,Never treated,6.73340189183736,10.5882748867516,10.2868433750562,19187,0,1,0,0
2004,Never treated,6.68336094576627,10.5760748191307,10.3306815361079,19187,0,1,0,0
2005,Never treated,6.64898455002478,10.5614737680025,10.3524271342296,19187,0,1,0,0
2006,Never treated,6.68336094576627,10.5619138803677,10.3864691030721,19187,0,1,0,0
2007,Never treated,6.67329796776765,10.5570619579763,10.414573142508,19187,0,1,0,0
2001,Never treated,5.8348107370626,9.35677565020573,9.9607654036876,19189,0,1,0,0
2002,Never treated,5.74939298590825,9.34399675678886,10.0008864585233,19189,0,1,0,0
2003,Never treated,5.84932477994686,9.34487126493379,10.0208260449534,19189,0,1,0,0
2004,Never treated,5.80814248998044,9.34154405759153,10.1249496910678,19189,0,1,0,0
2005,Never treated,5.73009978297357,9.32500744695431,10.136937806839,19189,0,1,0,0
2006,Never treated,5.64897423816121,9.30665005211359,10.193616628631,19189,0,1,0,0
2007,Never treated,5.59098698051086,9.28470545393149,10.2891240330101,19189,0,1,0,0
2001,Never treated,6.32793678372919,9.9686664935611,10.1074075088826,19191,0,1,0,0
2002,Never treated,6.26530121273771,9.96721324341667,10.1463552966981,19191,0,1,0,0
2003,Never treated,6.16541785423142,9.96274653641105,10.1820658107384,19191,0,1,0,0
2004,Never treated,6.10702288774225,9.96104866306066,10.2121113091947,19191,0,1,0,0
2005,Never treated,5.98645200528444,9.94788713983281,10.2439518104269,19191,0,1,0,0
2006,Never treated,5.96100533962327,9.94496533198244,10.2874225420939,19191,0,1,0,0
2007,Never treated,5.93489419561959,9.9438614466744,10.3082190582905,19191,0,1,0,0
2001,Never treated,7.95331834656043,11.5475297696572,10.2022579219733,19193,0,1,0,0
2002,Never treated,7.87359778968554,11.5465923224407,10.2327193546447,19193,0,1,0,0
2003,Never treated,7.82524529143177,11.5447341614849,10.2628040046183,19193,0,1,0,0
2004,Never treated,7.79605797431612,11.5444822698744,10.3023643385674,19193,0,1,0,0
2005,Never treated,7.7367436824535,11.5288381834303,10.3158620689452,19193,0,1,0,0
2006,Never treated,7.80832305039106,11.5307260895957,10.3395141962266,19193,0,1,0,0
2007,Never treated,7.83636976054512,11.5266508395887,10.3797527869509,19193,0,1,0,0
2001,Never treated,4.30406509320417,8.96635615479012,10.0064953026104,19195,0,1,0,0
2002,Never treated,4.38202663467388,8.96162256954254,10.0298999148906,19195,0,1,0,0
2003,Never treated,4.11087386417331,8.95195816856926,10.0484100692557,19195,0,1,0,0
2004,Never treated,4.30406509320417,8.95480275285097,10.1293075190537,19195,0,1,0,0
2005,Never treated,4.17438726989564,8.95273476710687,10.1196064889134,19195,0,1,0,0
2006,Never treated,4.21950770517611,8.94285300680992,10.1387572836482,19195,0,1,0,0
2007,Never treated,4.33073334028633,8.93892527198827,10.1999559122685,19195,0,1,0,0
2001,Never treated,5.8664680569333,9.55754057195237,10.1196064889134,19197,0,1,0,0
2002,Never treated,5.90536184805457,9.54409463253035,10.1227435571231,19197,0,1,0,0
2003,Never treated,5.6970934865054,9.53293098891615,10.1703800107804,19197,0,1,0,0
2004,Never treated,5.72358510195238,9.52456699965008,10.202332092194,19197,0,1,0,0
2005,Never treated,5.71042701737487,9.50293535628861,10.2375282639659,19197,0,1,0,0
2006,Never treated,5.67332326717149,9.48379673716398,10.2582556796546,19197,0,1,0,0
2007,Never treated,5.59098698051086,9.47570014542347,10.323611361653,19197,0,1,0,0
2001,Never treated,6.92951677076365,10.644686529501,10.2522059267584,19057,0,1,0,0
2002,Never treated,6.7945865808765,10.6323879028019,10.2685125376463,19057,0,1,0,0
2003,Never treated,6.70073110954781,10.627236680393,10.274119640804,19057,0,1,0,0
2004,Never treated,6.67708346124714,10.6174172722786,10.3115160390475,19057,0,1,0,0
2005,Never treated,6.62804137617953,10.6131968213951,10.327414520232,19057,0,1,0,0
2006,Never treated,6.7428806357919,10.6080443946476,10.3816763417758,19057,0,1,0,0
2007,Never treated,6.72982407048948,10.6123604335576,10.4043840452242,19057,0,1,0,0
2001,Never treated,5.64190707093811,9.33855766977694,9.95655427347282,19161,0,1,0,0
2002,Never treated,5.5683445037611,9.31136148603491,9.96420628757083,19161,0,1,0,0
2003,Never treated,5.57215403217776,9.29532469588118,10.0028350260368,19161,0,1,0,0
2004,Never treated,5.41610040220442,9.28739400141847,10.0684933871204,19161,0,1,0,0
2005,Never treated,5.32787616878958,9.26416545867109,10.0840575762913,19161,0,1,0,0
2006,Never treated,5.31811999384422,9.2617936535651,10.1423075832353,19161,0,1,0,0
2007,Never treated,5.25227342804663,9.2393164802127,10.195858614474,19161,0,1,0,0
2001,Never treated,5.92958914338989,9.72984819612501,10.086600462794,20005,0,1,0,0
2002,Never treated,5.83773044716594,9.72651168206693,10.1044672911486,20005,0,1,0,0
2003,Never treated,5.74300318780948,9.72877695874351,10.1285093388621,20005,0,1,0,0
2004,Never treated,5.75574221358691,9.73269923155585,10.1551796872548,20005,0,1,0,0
2005,Never treated,5.67675380226828,9.71757957220675,10.1794512320337,20005,0,1,0,0
2006,Never treated,5.65599181081985,9.71800099239902,10.2484238675695,20005,0,1,0,0
2007,Never treated,5.72358510195238,9.70789836874127,10.2662886929548,20005,0,1,0,0
2001,Never treated,4.64439089914137,8.54869185847561,9.96754158132623,20007,0,1,0,0
2002,Never treated,4.58496747867057,8.53483662658883,9.98723109596899,20007,0,1,0,0
2003,Never treated,4.63472898822964,8.52694548285892,9.99117786566312,20007,0,1,0,0
2004,Never treated,4.45434729625351,8.51479030679993,10.0564232088068,20007,0,1,0,0
2005,Never treated,4.55387689160054,8.48425669116997,10.1129377767183,20007,0,1,0,0
2006,Never treated,4.51085950651685,8.48549610467298,10.1540906167465,20007,0,1,0,0
2007,Never treated,4.49980967033027,8.45871626165726,10.2034069426524,20007,0,1,0,0
2001,Never treated,5.52146091786225,9.56078595366357,10.0060441408612,20001,0,1,0,0
2002,Never treated,5.59098698051086,9.5542846234361,10.0183329442052,20001,0,1,0,0
2003,Never treated,5.42053499927229,9.54301971035869,10.0476311856162,20001,0,1,0,0
2004,Never treated,5.46383180502561,9.5409382454048,10.0698914258577,20001,0,1,0,0
2005,Never treated,5.59842195899838,9.52105514353854,10.1101764657784,20001,0,1,0,0
2006,Never treated,5.50533153593236,9.51273862826364,10.1667360413466,20001,0,1,0,0
2007,Never treated,5.52146091786225,9.50353223760156,10.1889672014327,20001,0,1,0,0
2001,Never treated,5.06890420222023,9.01262087300213,9.84855606900991,20003,0,1,0,0
2002,Never treated,4.89783979995091,9.00736702745136,9.88170196046421,20003,0,1,0,0
2003,Never treated,4.87519732320115,9.01408214944336,9.91135651091482,20003,0,1,0,0
2004,Never treated,4.70953020131233,9.00822418785405,9.92866785106643,20003,0,1,0,0
2005,Never treated,4.72738781871234,8.98256109225744,10.0331991590578,20003,0,1,0,0
2006,Never treated,4.70953020131233,8.97322466309509,10.0562086395538,20003,0,1,0,0
2007,Never treated,4.89034912822175,8.96928740011841,10.0841827875855,20003,0,1,0,0
2001,Never treated,5.69035945432406,9.27228177351637,9.98580459502534,20013,0,1,0,0
2002,Never treated,5.60947179518496,9.25894004181225,10.0428146177572,20013,0,1,0,0
2003,Never treated,5.42934562895444,9.25416585151621,10.0531137264919,20013,0,1,0,0
2004,Never treated,5.45958551414416,9.24454854330592,10.0976141547798,20013,0,1,0,0
2005,Never treated,5.50125821054473,9.22078562983772,10.1494878859933,20013,0,1,0,0
2006,Never treated,5.31811999384422,9.220488703028,10.1566169993406,20013,0,1,0,0
2007,Never treated,5.28320372873799,9.21253795551967,10.2416369533594,20013,0,1,0,0
2001,Never treated,6.88346258641309,11.0016664139549,10.0914183480946,20015,0,1,0,0
2002,Never treated,6.77764659363512,11.010415172808,10.104385494903,20015,0,1,0,0
2003,Never treated,6.77992190747225,11.0201525723117,10.1036899565488,20015,0,1,0,0
2004,Never treated,6.67834211465433,11.0299419604323,10.1386387229746,20015,0,1,0,0
2005,Never treated,6.64898455002478,11.0294555712141,10.1790717397898,20015,0,1,0,0
2006,Never treated,6.65027904858742,11.0409358649894,10.2333307225094,20015,0,1,0,0
2007,Never treated,6.77078942390898,11.0490947440623,10.2842842144286,20015,0,1,0,0
2001,Never treated,6.42324696353352,10.2322875757088,10.0775248897424,20009,0,1,0,0
2002,Never treated,6.3297209055227,10.2273086716038,10.0828046003098,20009,0,1,0,0
2003,Never treated,6.13122648948314,10.2231768836229,10.1213773269018,20009,0,1,0,0
2004,Never treated,6.04737217904628,10.2401026360971,10.1655825499853,20009,0,1,0,0
2005,Never treated,6.08904487544685,10.236417809461,10.2162158335924,20009,0,1,0,0
2006,Never treated,5.96100533962327,10.2316755695696,10.2794895204937,20009,0,1,0,0
2007,Never treated,6.06378520868761,10.2289710622147,10.3345879182361,20009,0,1,0,0
2001,Never treated,5.89715386763674,9.64030295168473,9.9755291054011,20011,0,1,0,0
2002,Never treated,5.96357934361845,9.62937960011146,10.032364379457,20011,0,1,0,0
2003,Never treated,5.76832099579377,9.62654757661625,10.0522954134631,20011,0,1,0,0
2004,Never treated,5.42053499927229,9.62125725876259,10.113099969566,20011,0,1,0,0
2005,Never treated,5.2040066870768,9.60683200528524,10.1329312163988,20011,0,1,0,0
2006,Never treated,5.3890717298165,9.60265269350605,10.1127349986582,20011,0,1,0,0
2007,Never treated,5.57215403217776,9.60380037295691,10.1969031568357,20011,0,1,0,0
2001,Never treated,5.69035945432406,10.0114895763374,10.1148823568158,20021,0,1,0,0
2002,Never treated,5.64190707093811,9.99975182250619,10.1159745236618,20021,0,1,0,0
2003,Never treated,5.59098698051086,9.99474407280768,10.1167423711,20021,0,1,0,0
2004,Never treated,5.35658627467201,9.98952762462851,10.1542851806322,20021,0,1,0,0
2005,Never treated,5.54517744447956,9.97166008763918,10.1549464148304,20021,0,1,0,0
2006,Never treated,5.40267738187228,9.96979014179019,10.1889296180446,20021,0,1,0,0
2007,Never treated,5.31811999384422,9.97161338158373,10.2696572780367,20021,0,1,0,0
2001,Never treated,3.8286413964891,8.04012466444838,9.95041884722056,20023,0,1,0,0
2002,Never treated,3.78418963391826,8.02322468471667,9.88893213452693,20023,0,1,0,0
2003,Never treated,3.58351893845611,8.00336305862995,9.86692729722433,20023,0,1,0,0
2004,Never treated,3.80666248977032,7.99564360428727,9.88781538314183,20023,0,1,0,0
2005,Never treated,3.76120011569356,7.95962530509811,9.9671194127809,20023,0,1,0,0
2006,Never treated,3.61091791264422,7.94697135769359,10.0342964926475,20023,0,1,0,0
2007,Never treated,3.55534806148941,7.9218984110238,10.108222704167,20023,0,1,0,0
2001,Never treated,3.80666248977032,8.00736706798333,9.78616690995958,20017,0,1,0,0
